game_id,minute,side,type
9730,4,away,goal
9730,46,away,goal
9730,67,away,goal
9731,9,home,goal
9731,32,home,goal
9731,59,home,goal
9731,82,home,goal
9732,2,home,goal
9732,45,home,goal
9732,84,home,goal
9732,23,away,goal
9732,28,away,goal
9733,12,away,goal
9733,35,away,goal
9733,42,away,goal
9733,63,away,goal
9735,4,home,goal
9735,7,home,goal
9735,46,home,goal
9735,5,away,goal
9735,14,away,goal
9736,50,home,goal
9736,30,away,goal
9736,69,away,goal
9736,71,away,goal
9736,86,away,goal
9737,44,home,goal
9737,55,home,goal
9738,25,home,goal
9738,36,home,goal
9739,21,home,goal
9739,13,away,goal
9740,46,home,goal
9740,60,home,goal
9740,84,home,goal
9740,6,away,goal
9740,23,away,goal
9740,35,away,goal
9741,49,home,goal
9741,10,away,goal
9742,62,home,goal
9742,87,home,goal
9742,16,away,goal
9742,67,away,goal
9742,74,away,goal
9743,33,away,goal
9744,13,home,goal
9744,43,home,goal
9744,23,away,goal
9746,21,away,goal
9747,79,home,goal
9747,18,away,goal
9748,40,home,goal
9748,71,home,goal
9748,81,home,goal
9749,7,home,goal
9749,51,away,goal
9750,29,away,goal
9751,16,home,goal
9751,81,home,goal
9751,83,home,goal
9752,12,home,goal
9752,37,home,goal
9752,58,home,goal
9752,72,away,goal
9753,20,home,goal
9753,55,home,goal
9753,79,away,goal
9753,82,away,goal
9754,90,home,goal
9754,55,away,goal
9754,71,away,goal
9754,84,away,goal
9755,70,home,goal
9755,52,away,goal
9756,18,home,goal
9756,39,home,goal
9756,59,home,goal
9756,69,home,goal
9756,79,home,goal
9757,29,home,goal
9757,52,home,goal
9757,10,away,goal
9757,65,away,goal
9758,42,home,goal
9758,57,home,goal
9758,63,home,goal
9758,80,home,goal
9759,3,home,goal
9760,24,away,goal
9760,72,away,goal
9761,8,home,goal
9761,15,home,goal
9761,60,home,goal
9762,71,home,goal
9762,81,home,goal
9762,10,away,goal
9763,79,home,goal
9763,90,home,goal
9763,23,away,goal
9763,50,away,goal
9764,14,home,goal
9764,33,away,goal
9765,52,home,goal
9765,62,away,goal
9766,41,home,goal
9766,85,home,goal
9766,67,away,goal
9766,76,away,goal
9766,80,away,goal
9767,15,home,goal
9767,56,home,goal
9767,68,home,goal
9767,23,away,goal
9768,65,home,goal
9768,76,home,goal
9768,51,away,goal
9769,76,away,goal
9770,72,home,goal
9771,50,home,goal
9771,82,home,goal
9771,90,home,goal
9771,58,away,goal
9772,55,away,goal
9772,67,away,goal
9773,17,home,goal
9773,86,home,goal
9773,56,away,goal
9773,63,away,goal
9774,27,home,goal
9774,15,away,goal
9774,90,away,goal
9775,16,home,goal
9775,25,home,goal
9775,55,away,goal
9776,46,home,goal
9776,10,away,goal
9776,29,away,goal
9776,61,away,goal
9776,87,away,goal
9777,64,home,goal
9778,4,home,goal
9778,57,home,goal
9778,6,away,goal
9779,68,home,goal
9779,45,away,goal
9779,50,away,goal
9780,80,away,goal
9780,90,away,goal
9781,78,away,goal
9781,90,away,goal
9782,4,home,goal
9782,39,away,goal
9782,69,away,goal
9782,86,away,goal
9783,20,home,goal
9783,61,home,goal
9783,24,away,goal
9784,10,home,goal
9784,18,home,goal
9784,45,away,goal
9784,79,away,goal
9786,89,away,goal
9787,73,home,goal
9788,14,home,goal
9788,6,away,goal
9788,77,away,goal
9789,17,home,goal
9789,76,home,goal
9790,22,home,goal
9790,45,home,goal
9791,71,away,goal
9792,45,home,goal
9792,79,away,goal
9793,39,away,goal
9793,89,away,goal
9794,62,home,goal
9794,73,away,goal
9795,23,home,goal
9795,37,home,goal
9795,65,home,goal
9795,67,home,goal
9795,12,away,goal
9795,21,away,goal
9795,31,away,goal
9795,42,away,goal
9796,25,home,goal
9796,74,away,goal
9797,44,home,goal
9798,6,home,goal
9798,84,home,goal
9798,36,away,goal
9798,38,away,goal
9798,49,away,goal
9800,8,home,goal
9800,24,away,goal
9802,14,home,goal
9802,23,home,goal
9802,67,home,goal
9803,64,home,goal
9803,69,home,goal
9803,24,away,goal
9803,35,away,goal
9803,61,away,goal
9804,88,home,goal
9805,31,home,goal
9805,73,home,goal
9805,83,home,goal
9805,29,away,goal
9806,24,away,goal
9806,82,away,goal
9806,89,away,goal
9807,53,home,goal
9807,55,home,goal
9807,2,away,goal
9807,10,away,goal
9807,90,away,goal
9808,65,home,goal
9808,3,away,goal
9808,22,away,goal
9809,45,away,goal
9809,55,away,goal
9810,78,away,goal
9811,17,away,goal
9812,37,home,goal
9812,90,home,goal
9813,9,home,goal
9814,38,home,goal
9814,43,home,goal
9814,8,away,goal
9814,52,away,goal
9814,56,away,goal
9815,7,home,goal
9815,30,home,goal
9815,65,home,goal
9816,51,home,goal
9816,81,away,goal
9817,16,away,goal
9818,73,away,goal
9819,64,away,goal
9820,7,away,goal
9820,87,away,goal
9820,90,away,goal
9821,45,away,goal
9822,73,home,goal
9822,5,away,goal
9822,45,away,goal
9823,7,home,goal
9823,58,home,goal
9823,90,home,goal
9823,9,away,goal
9823,16,away,goal
9823,77,away,goal
9824,11,home,goal
9824,64,away,goal
9825,19,home,goal
9826,70,away,goal
9827,67,home,goal
9827,81,home,goal
9827,55,away,goal
9829,85,home,goal
9829,55,away,goal
9829,58,away,goal
9830,34,home,goal
9830,70,home,goal
9830,83,home,goal
9830,89,away,goal
9831,26,away,goal
9832,86,away,goal
9833,8,home,goal
9833,77,home,goal
9834,67,away,goal
9835,76,home,goal
9835,38,away,goal
9836,73,home,goal
9836,57,away,goal
9838,54,home,goal
9838,64,home,goal
9839,22,home,goal
9839,35,home,goal
9839,5,away,goal
9839,54,away,goal
9841,84,home,goal
9841,87,home,goal
9842,86,home,goal
9842,54,away,goal
9843,58,home,goal
9843,90,home,goal
9843,35,away,goal
9843,61,away,goal
9844,58,home,goal
9845,39,home,goal
9845,12,away,goal
9846,45,home,goal
9846,75,away,goal
9848,88,home,goal
9848,90,home,goal
9849,13,home,goal
9849,68,home,goal
9849,60,away,goal
9851,65,home,goal
9852,20,home,goal
9852,76,away,goal
9856,65,home,goal
9856,73,home,goal
9857,27,home,goal
9857,44,home,goal
9857,46,home,goal
9857,55,home,goal
9857,58,home,goal
9858,8,home,goal
9858,65,home,goal
9858,78,home,goal
9858,90,home,goal
9858,35,away,goal
9859,6,home,goal
9860,60,home,goal
9860,77,home,goal
9860,6,away,goal
9860,45,away,goal
9860,85,away,goal
9861,49,home,goal
9861,59,home,goal
9861,83,home,goal
9863,26,home,goal
9863,56,home,goal
9863,68,home,goal
9863,88,home,goal
9864,59,home,goal
9864,5,away,goal
9864,40,away,goal
9864,62,away,goal
9866,5,home,goal
9866,29,home,goal
9866,54,home,goal
9866,65,home,goal
9866,82,away,goal
9867,12,home,goal
9867,52,home,goal
9868,5,home,goal
9868,36,home,goal
9868,38,home,goal
9868,45,home,goal
9868,72,home,goal
9868,89,home,goal
9869,4,home,goal
9869,7,away,goal
9869,77,away,goal
9870,90,home,goal
9870,37,away,goal
9871,48,home,goal
9871,90,home,goal
9871,36,away,goal
9872,90,away,goal
9873,36,home,goal
9873,81,away,goal
9874,50,away,goal
9874,75,away,goal
9874,87,away,goal
9875,29,home,goal
9876,7,home,goal
9876,74,home,goal
9876,62,away,goal
9877,28,home,goal
9877,72,home,goal
9877,90,home,goal
9877,29,away,goal
9878,58,home,goal
9878,63,home,goal
9878,68,home,goal
9878,6,away,goal
9879,16,home,goal
9879,41,home,goal
9879,48,home,goal
9879,54,home,goal
9879,61,home,goal
9880,50,home,goal
9880,60,home,goal
9880,77,home,goal
9881,7,away,goal
9881,52,away,goal
9882,12,home,goal
9882,3,away,goal
9882,30,away,goal
9883,4,home,goal
9883,28,home,goal
9883,8,away,goal
9883,11,away,goal
9884,71,home,goal
9884,89,home,goal
9884,9,away,goal
9884,43,away,goal
9885,66,home,goal
9885,79,home,goal
9885,14,away,goal
9886,6,home,goal
9886,41,home,goal
9887,45,home,goal
9887,66,home,goal
9887,51,away,goal
9888,27,home,goal
9888,46,away,goal
9888,68,away,goal
9889,31,home,goal
9890,4,home,goal
9890,23,home,goal
9890,55,home,goal
9890,46,away,goal
9890,51,away,goal
9891,4,home,goal
9891,21,home,goal
9891,28,home,goal
9891,83,away,goal
9892,51,home,goal
9892,11,away,goal
9892,56,away,goal
9893,28,home,goal
9893,36,home,goal
9893,44,home,goal
9893,89,home,goal
9894,12,home,goal
9894,47,home,goal
9894,76,home,goal
9894,65,away,goal
9894,90,away,goal
9895,80,home,goal
9895,37,away,goal
9896,27,home,goal
9897,31,home,goal
9897,51,home,goal
9897,67,home,goal
9897,14,away,goal
9897,62,away,goal
9897,75,away,goal
9898,32,home,goal
9899,45,home,goal
9899,12,away,goal
9900,16,home,goal
9900,46,home,goal
9900,72,home,goal
9901,37,home,goal
9901,55,home,goal
9901,67,home,goal
9902,66,home,goal
9903,14,home,goal
9903,80,home,goal
9903,67,away,goal
9904,33,away,goal
9904,68,away,goal
9904,88,away,goal
9905,65,away,goal
9905,79,away,goal
9907,71,away,goal
9908,25,home,goal
9908,44,home,goal
9908,15,away,goal
9909,69,home,goal
9910,29,home,goal
9910,65,home,goal
9910,21,away,goal
9910,75,away,goal
9911,59,away,goal
9912,5,home,goal
9912,21,away,goal
9912,65,away,goal
9913,1,home,goal
9913,44,away,goal
9914,79,home,goal
9914,90,home,goal
9915,90,home,goal
9915,14,away,goal
9915,50,away,goal
9916,70,home,goal
9917,37,home,goal
9917,76,home,goal
9918,4,away,goal
9919,14,home,goal
9920,32,home,goal
9920,63,home,goal
9920,6,away,goal
9920,75,away,goal
9921,61,away,goal
9922,57,home,goal
9922,31,away,goal
9922,90,away,goal
9923,13,away,goal
9924,27,home,goal
9924,47,home,goal
9924,86,home,goal
9925,12,home,goal
9925,40,away,goal
9925,89,away,goal
9926,69,home,goal
9926,42,away,goal
9927,83,away,goal
9928,35,home,goal
9928,49,home,goal
9928,83,home,goal
9928,26,away,goal
9928,29,away,goal
9928,53,away,goal
9929,13,away,goal
9930,62,home,goal
9930,83,home,goal
9930,73,away,goal
9930,78,away,goal
9931,31,home,goal
9931,49,home,goal
9931,51,away,goal
9931,90,away,goal
9932,34,home,goal
9932,60,home,goal
9932,61,home,goal
9932,63,home,goal
9933,11,home,goal
9933,32,home,goal
9933,49,home,goal
9933,78,home,goal
9933,22,away,goal
9933,28,away,goal
9934,21,home,goal
9934,70,home,goal
9934,37,away,goal
9934,90,away,goal
9935,83,home,goal
9935,64,away,goal
9935,68,away,goal
9936,9,home,goal
9936,42,home,goal
9936,45,away,goal
9936,51,away,goal
9936,59,away,goal
9936,65,away,goal
9937,13,home,goal
9937,42,home,goal
9938,6,home,goal
9938,60,away,goal
9939,31,home,goal
9940,59,home,goal
9940,15,away,goal
9940,41,away,goal
9940,45,away,goal
9940,70,away,goal
9941,59,home,goal
9941,90,away,goal
9942,9,home,goal
9942,57,home,goal
9942,90,home,goal
9942,47,away,goal
9942,73,away,goal
9942,83,away,goal
9944,78,away,goal
9945,27,home,goal
9945,3,away,goal
9945,18,away,goal
9946,48,home,goal
9946,57,home,goal
9946,85,away,goal
9946,90,away,goal
9947,28,home,goal
9947,82,home,goal
9947,12,away,goal
9947,62,away,goal
9948,35,home,goal
9948,39,home,goal
9948,62,home,goal
9949,57,home,goal
9949,90,home,goal
9949,5,away,goal
9949,39,away,goal
9951,18,home,goal
9952,23,away,goal
9952,61,away,goal
9952,63,away,goal
9952,90,away,goal
9953,32,home,goal
9953,73,home,goal
9954,75,home,goal
9954,84,home,goal
9954,90,away,goal
9955,69,away,goal
9956,43,home,goal
9956,90,home,goal
9956,69,away,goal
9956,75,away,goal
9957,31,home,goal
9957,2,away,goal
9958,20,home,goal
9958,32,home,goal
9958,66,away,goal
9959,26,away,goal
9959,53,away,goal
9959,77,away,goal
9960,17,home,goal
9960,52,home,goal
9960,55,home,goal
9960,90,home,goal
9960,24,away,goal
9960,59,away,goal
9960,90,away,goal
9962,49,away,goal
9963,48,home,goal
9963,75,home,goal
9963,90,home,goal
9963,12,away,goal
9964,35,away,goal
9965,33,home,goal
9965,6,away,goal
9965,55,away,goal
9965,68,away,goal
9966,14,home,goal
9966,37,home,goal
9966,7,away,goal
9967,45,home,goal
9967,58,home,goal
9967,80,home,goal
9968,45,home,goal
9968,10,away,goal
9968,29,away,goal
9968,57,away,goal
9968,77,away,goal
9969,56,away,goal
9970,10,home,goal
9970,79,home,goal
9970,85,home,goal
9970,81,away,goal
9971,24,home,goal
9971,35,home,goal
9971,50,home,goal
9971,15,away,goal
9971,30,away,goal
9972,17,home,goal
9972,47,home,goal
9972,25,away,goal
9973,13,home,goal
9974,36,home,goal
9974,25,away,goal
9974,27,away,goal
9974,33,away,goal
9974,51,away,goal
9974,75,away,goal
9976,12,home,goal
9976,16,home,goal
9976,34,home,goal
9976,48,home,goal
9976,19,away,goal
9976,88,away,goal
9977,14,home,goal
9977,38,home,goal
9977,65,home,goal
9978,26,home,goal
9978,35,home,goal
9978,87,home,goal
9978,46,away,goal
9979,64,away,goal
9980,68,home,goal
9980,90,home,goal
9981,4,home,goal
9981,56,home,goal
9981,66,away,goal
9982,8,home,goal
9982,29,home,goal
9982,74,home,goal
9982,3,away,goal
9982,40,away,goal
9983,22,away,goal
9984,35,home,goal
9984,89,home,goal
9984,20,away,goal
9984,24,away,goal
9984,58,away,goal
9984,72,away,goal
9984,86,away,goal
9985,27,home,goal
9985,49,home,goal
9986,44,home,goal
9986,84,away,goal
9987,40,away,goal
9987,55,away,goal
9988,23,home,goal
9988,54,home,goal
9988,72,home,goal
9988,11,away,goal
9989,9,home,goal
9989,53,away,goal
9990,27,home,goal
9990,39,home,goal
9990,86,home,goal
9990,50,away,goal
9991,39,away,goal
9991,89,away,goal
9992,10,home,goal
9993,15,home,goal
9993,71,home,goal
9994,25,home,goal
9994,71,home,goal
9994,6,away,goal
9995,25,away,goal
9995,34,away,goal
9996,8,home,goal
9996,11,home,goal
9996,39,away,goal
9997,63,home,goal
9997,51,away,goal
9998,34,home,goal
9998,62,home,goal
9998,79,home,goal
9998,1,away,goal
9999,35,home,goal
9999,90,home,goal
10000,40,home,goal
10001,16,away,goal
10002,16,away,goal
10002,36,away,goal
10002,59,away,goal
10002,68,away,goal
10002,82,away,goal
10003,63,away,goal
10005,7,home,goal
10005,28,home,goal
10005,75,home,goal
10006,33,away,goal
10006,54,away,goal
10006,88,away,goal
10006,90,away,goal
10007,12,home,goal
10007,50,home,goal
10007,61,home,goal
10007,75,home,goal
10007,82,home,goal
10007,1,away,goal
10008,54,away,goal
10009,38,away,goal
10010,78,home,goal
10010,85,home,goal
10010,52,away,goal
10012,34,home,goal
10013,6,away,goal
10013,20,away,goal
10013,30,away,goal
10013,45,away,goal
10013,57,away,goal
10014,57,home,goal
10014,17,away,goal
10014,61,away,goal
10015,3,home,goal
10015,8,away,goal
10015,39,away,goal
10015,72,away,goal
10016,3,home,goal
10016,90,home,goal
10016,9,away,goal
10016,25,away,goal
10016,65,away,goal
10017,45,away,goal
10018,11,home,goal
10018,38,home,goal
10018,45,home,goal
10018,62,home,goal
10018,80,away,goal
10020,50,home,goal
10020,68,home,goal
10021,18,away,goal
10023,79,away,goal
10024,22,home,goal
10024,30,home,goal
10024,64,home,goal
10024,12,away,goal
10024,49,away,goal
10024,62,away,goal
10024,90,away,goal
10025,36,away,goal
10025,67,away,goal
10026,40,away,goal
10026,42,away,goal
10026,53,away,goal
10026,87,away,goal
10026,90,away,goal
10027,10,home,goal
10027,37,home,goal
10029,22,home,goal
10029,26,home,goal
10029,59,away,goal
10030,59,home,goal
10030,69,home,goal
10031,36,home,goal
10031,51,home,goal
10031,53,home,goal
10031,25,away,goal
10031,72,away,goal
10033,31,home,goal
10033,23,away,goal
10033,57,away,goal
10033,74,away,goal
10034,26,home,goal
10034,32,home,goal
10035,9,away,goal
10035,66,away,goal
10036,54,home,goal
10036,83,home,goal
10037,36,home,goal
10037,48,home,goal
10037,1,away,goal
10038,2,home,goal
10038,15,away,goal
10039,65,home,goal
10040,88,away,goal
10041,20,home,goal
10041,52,home,goal
10041,58,away,goal
10041,68,away,goal
10042,78,home,goal
10042,74,away,goal
10044,52,home,goal
10044,76,home,goal
10044,79,home,goal
10044,14,away,goal
10044,68,away,goal
10045,30,home,goal
10045,67,away,goal
10046,64,home,goal
10046,23,away,goal
10046,74,away,goal
10048,30,home,goal
10048,58,home,goal
10048,90,home,goal
10048,39,away,goal
10048,42,away,goal
10049,43,away,goal
10049,79,away,goal
10049,90,away,goal
10050,57,home,goal
10050,90,home,goal
10051,89,home,goal
10051,29,away,goal
10052,4,home,goal
10052,32,home,goal
10052,28,away,goal
10052,43,away,goal
10052,63,away,goal
10053,49,home,goal
10053,45,away,goal
10053,47,away,goal
10053,65,away,goal
10054,41,home,goal
10054,67,home,goal
10054,25,away,goal
10055,15,home,goal
10055,34,home,goal
10055,60,home,goal
10056,90,home,goal
10056,37,away,goal
10056,50,away,goal
10056,57,away,goal
10057,88,home,goal
10057,67,away,goal
10058,32,home,goal
10058,90,home,goal
10058,55,away,goal
10059,24,home,goal
10059,31,home,goal
10059,43,home,goal
10059,85,away,goal
10060,55,home,goal
10060,72,home,goal
10061,5,away,goal
10062,90,home,goal
10062,42,away,goal
10062,90,away,goal
10064,34,home,goal
10064,66,home,goal
10064,17,away,goal
10065,8,home,goal
10065,22,home,goal
10065,53,home,goal
10065,41,away,goal
10066,90,home,goal
10066,30,away,goal
10067,4,home,goal
10067,28,home,goal
10067,31,home,goal
10067,63,away,goal
10068,65,home,goal
10068,28,away,goal
10068,38,away,goal
10068,74,away,goal
10069,71,home,goal
10069,9,away,goal
10070,89,home,goal
10070,76,away,goal
10071,55,home,goal
10071,59,home,goal
10071,27,away,goal
10071,36,away,goal
10071,76,away,goal
10072,14,home,goal
10072,28,away,goal
10074,28,away,goal
10074,55,away,goal
10075,59,home,goal
10075,67,home,goal
10075,62,away,goal
10076,28,home,goal
10077,5,home,goal
10077,50,home,goal
10077,67,home,goal
10077,42,away,goal
10077,85,away,goal
10078,38,home,goal
10079,13,home,goal
10079,32,away,goal
10079,78,away,goal
10080,25,home,goal
10080,27,home,goal
10080,60,home,goal
10080,67,home,goal
10080,2,away,goal
10080,90,away,goal
10081,22,home,goal
10082,28,home,goal
10082,75,home,goal
10082,90,home,goal
10082,79,away,goal
10083,3,home,goal
10083,90,away,goal
10085,60,home,goal
10086,73,away,goal
10086,90,away,goal
10087,9,home,goal
10088,41,away,goal
10089,47,home,goal
10089,66,home,goal
10089,10,away,goal
10089,77,away,goal
10090,5,home,goal
10091,15,away,goal
10092,28,home,goal
10093,43,home,goal
10093,78,home,goal
10093,41,away,goal
10093,46,away,goal
10094,59,home,goal
10094,75,away,goal
10095,34,home,goal
10095,16,away,goal
10095,64,away,goal
10096,60,away,goal
10096,62,away,goal
10097,51,home,goal
10097,86,home,goal
10098,6,home,goal
10098,43,home,goal
10098,28,away,goal
10098,90,away,goal
10099,7,home,goal
10099,57,home,goal
10099,67,home,goal
10099,79,home,goal
10100,20,away,goal
10100,90,away,goal
10101,81,home,goal
10101,26,away,goal
10101,55,away,goal
10102,78,home,goal
10102,7,away,goal
10102,67,away,goal
10104,5,home,goal
10104,24,away,goal
10105,4,home,goal
10106,9,home,goal
10106,41,home,goal
10106,50,home,goal
10106,56,home,goal
10106,81,home,goal
10106,86,home,goal
10106,89,home,goal
10106,14,away,goal
10106,43,away,goal
10107,32,home,goal
10107,43,home,goal
10107,57,home,goal
10107,63,home,goal
10107,44,away,goal
10108,85,home,goal
10109,26,home,goal
10109,63,home,goal
10109,75,home,goal
10109,10,away,goal
10110,18,home,goal
10110,29,away,goal
10111,51,home,goal
10112,45,home,goal
10113,67,home,goal
10113,85,home,goal
10113,90,home,goal
10113,66,away,goal
10114,31,home,goal
10114,59,away,goal
10116,77,home,goal
10116,38,away,goal
10117,11,home,goal
10117,45,home,goal
10117,85,home,goal
10117,14,away,goal
10118,5,home,goal
10118,49,home,goal
10118,37,away,goal
10119,67,home,goal
10119,69,home,goal
10120,9,home,goal
10121,1,home,goal
10121,20,home,goal
10121,27,home,goal
10121,45,home,goal
10121,89,home,goal
10121,85,away,goal
10122,75,home,goal
10122,90,home,goal
10122,9,away,goal
10123,74,away,goal
10124,15,home,goal
10124,48,home,goal
10124,77,home,goal
10124,3,away,goal
10124,30,away,goal
10124,72,away,goal
10124,87,away,goal
10125,43,home,goal
10125,90,home,goal
10126,55,home,goal
10126,14,away,goal
10126,84,away,goal
10127,20,home,goal
10127,74,home,goal
10127,49,away,goal
10129,35,home,goal
10129,71,home,goal
10129,28,away,goal
10129,44,away,goal
10129,50,away,goal
10129,88,away,goal
10131,17,home,goal
10132,40,home,goal
10132,84,home,goal
10133,13,home,goal
10133,15,away,goal
10133,70,away,goal
10133,84,away,goal
10134,87,home,goal
10134,57,away,goal
10134,68,away,goal
10134,84,away,goal
10135,24,away,goal
10135,29,away,goal
10135,50,away,goal
10136,79,home,goal
10136,3,away,goal
10136,51,away,goal
10136,82,away,goal
10137,32,home,goal
10137,82,home,goal
10138,75,home,goal
10138,90,away,goal
10139,52,away,goal
10140,20,home,goal
10140,22,home,goal
10140,29,home,goal
10140,62,away,goal
10141,20,home,goal
10141,35,home,goal
10141,55,home,goal
10141,41,away,goal
10142,33,home,goal
10142,47,home,goal
10142,37,away,goal
10142,73,away,goal
10142,81,away,goal
10142,87,away,goal
10143,36,home,goal
10143,80,home,goal
10143,90,home,goal
10143,45,away,goal
10143,58,away,goal
10144,83,home,goal
10144,45,away,goal
10144,60,away,goal
10145,88,away,goal
10146,80,away,goal
10147,29,home,goal
10148,21,home,goal
10148,39,home,goal
10148,86,home,goal
10149,10,home,goal
10149,28,home,goal
10149,63,home,goal
10149,73,away,goal
10150,55,home,goal
10151,79,home,goal
10152,52,home,goal
10152,73,away,goal
10152,90,away,goal
10153,45,away,goal
10153,46,away,goal
10154,10,home,goal
10154,67,home,goal
10155,52,home,goal
10155,5,away,goal
10156,14,home,goal
10156,29,home,goal
10156,71,away,goal
10157,4,home,goal
10157,42,home,goal
10157,77,home,goal
10157,90,away,goal
10159,1,home,goal
10159,9,home,goal
10159,33,home,goal
10159,20,away,goal
10159,38,away,goal
10159,55,away,goal
10160,85,home,goal
10160,49,away,goal
10161,56,home,goal
10161,90,home,goal
10161,43,away,goal
10162,55,home,goal
10162,72,home,goal
10162,85,home,goal
10162,88,home,goal
10163,27,away,goal
10164,17,home,goal
10165,12,home,goal
10165,90,home,goal
10166,56,home,goal
10166,73,home,goal
10166,41,away,goal
10167,45,home,goal
10167,49,home,goal
10167,32,away,goal
10168,18,home,goal
10168,25,home,goal
10168,34,home,goal
10168,39,home,goal
10168,69,home,goal
10168,71,home,goal
10168,87,home,goal
10168,90,home,goal
10168,90,home,goal
10169,2,home,goal
10169,21,away,goal
10169,25,away,goal
10170,52,home,goal
10170,39,away,goal
10170,55,away,goal
10170,61,away,goal
10171,28,away,goal
10172,8,home,goal
10172,12,home,goal
10172,17,home,goal
10172,28,home,goal
10172,48,home,goal
10172,70,home,goal
10172,11,away,goal
10173,17,home,goal
10173,22,away,goal
10173,53,away,goal
10174,66,home,goal
10174,44,away,goal
10174,90,away,goal
10178,72,home,goal
10178,60,away,goal
10178,75,away,goal
10179,81,home,goal
10179,51,away,goal
10179,56,away,goal
10179,83,away,goal
10180,3,away,goal
10180,38,away,goal
10181,17,away,goal
10181,44,away,goal
10182,48,home,goal
10182,9,away,goal
10182,41,away,goal
10183,56,away,goal
10184,76,home,goal
10184,81,home,goal
10184,88,home,goal
10185,27,home,goal
10185,50,home,goal
10185,65,home,goal
10185,3,away,goal
10185,90,away,goal
10186,54,away,goal
10186,66,away,goal
10186,89,away,goal
10187,22,away,goal
10188,46,home,goal
10188,61,home,goal
10188,37,away,goal
10188,45,away,goal
10189,47,home,goal
10189,70,away,goal
10190,28,home,goal
10190,51,home,goal
10190,47,away,goal
10191,18,home,goal
10191,36,home,goal
10191,68,home,goal
10193,14,home,goal
10193,83,away,goal
10194,57,home,goal
10194,36,away,goal
10195,8,home,goal
10195,70,home,goal
10195,83,away,goal
10195,90,away,goal
10196,24,away,goal
10197,26,home,goal
10197,50,home,goal
10197,61,home,goal
10197,14,away,goal
10197,22,away,goal
10197,30,away,goal
10198,42,home,goal
10198,48,home,goal
10199,67,home,goal
10199,71,home,goal
10199,74,away,goal
10200,66,home,goal
10201,74,away,goal
10203,77,home,goal
10203,90,home,goal
10204,68,home,goal
10204,14,away,goal
10207,25,home,goal
10208,35,home,goal
10208,47,away,goal
10208,54,away,goal
10208,60,away,goal
10208,89,away,goal
10209,14,away,goal
10209,59,away,goal
10209,64,away,goal
10210,31,away,goal
10210,52,away,goal
10211,21,away,goal
10213,42,home,goal
10213,61,home,goal
10213,79,home,goal
10213,17,away,goal
10213,45,away,goal
10214,53,home,goal
10214,13,away,goal
10214,30,away,goal
10214,45,away,goal
10215,43,away,goal
10215,84,away,goal
10216,8,home,goal
10216,81,home,goal
10216,28,away,goal
10216,32,away,goal
10217,17,home,goal
10217,30,home,goal
10217,59,home,goal
10217,41,away,goal
10218,51,home,goal
10219,90,home,goal
10219,76,away,goal
10219,90,away,goal
10220,18,away,goal
10220,25,away,goal
10221,64,home,goal
10221,18,away,goal
10221,36,away,goal
10222,17,home,goal
10222,34,away,goal
10222,36,away,goal
10223,48,home,goal
10223,55,away,goal
10223,84,away,goal
10224,30,home,goal
10224,67,home,goal
10224,43,away,goal
10224,90,away,goal
10225,67,home,goal
10225,87,home,goal
10225,89,home,goal
10226,28,home,goal
10227,49,home,goal
10227,64,home,goal
10227,16,away,goal
10227,35,away,goal
10228,49,home,goal
10228,15,away,goal
10229,2,home,goal
10230,53,home,goal
10230,36,away,goal
10232,24,home,goal
10232,45,home,goal
10232,70,home,goal
10232,49,away,goal
10232,52,away,goal
10232,90,away,goal
10233,16,home,goal
10233,26,home,goal
10233,45,home,goal
10233,30,away,goal
10233,48,away,goal
10234,45,home,goal
10234,68,home,goal
10234,22,away,goal
10234,30,away,goal
10234,76,away,goal
10235,34,away,goal
10236,7,away,goal
10236,27,away,goal
10237,86,home,goal
10237,87,home,goal
10237,71,away,goal
10237,82,away,goal
10238,25,home,goal
10238,31,home,goal
10239,9,home,goal
10239,19,home,goal
10239,5,away,goal
10239,56,away,goal
10240,43,home,goal
10240,49,home,goal
10242,31,home,goal
10242,47,home,goal
10242,51,home,goal
10242,41,away,goal
10242,70,away,goal
10243,90,home,goal
10245,11,home,goal
10245,26,home,goal
10245,79,away,goal
10246,13,home,goal
10246,69,home,goal
10247,25,home,goal
10247,39,away,goal
10247,78,away,goal
10248,14,home,goal
10248,19,home,goal
10248,21,home,goal
10248,42,away,goal
10248,45,away,goal
10248,84,away,goal
10250,53,home,goal
10251,20,home,goal
10251,30,home,goal
10251,68,home,goal
10252,36,home,goal
10252,61,home,goal
10252,77,home,goal
10252,27,away,goal
10252,68,away,goal
10254,16,home,goal
10254,3,away,goal
10254,55,away,goal
10255,7,away,goal
10255,54,away,goal
10255,73,away,goal
10256,18,home,goal
10256,31,home,goal
10256,56,home,goal
10256,68,home,goal
10256,84,home,goal
10256,50,away,goal
10256,77,away,goal
10258,54,home,goal
10259,49,home,goal
10259,52,home,goal
10259,76,away,goal
10260,65,home,goal
10260,1,away,goal
10260,55,away,goal
10261,39,home,goal
10261,68,home,goal
10261,69,home,goal
10261,90,home,goal
10261,10,away,goal
10262,45,away,goal
10262,73,away,goal
10262,87,away,goal
10263,3,home,goal
10263,38,away,goal
10263,58,away,goal
10263,64,away,goal
10263,80,away,goal
10264,22,home,goal
10265,11,home,goal
10265,74,away,goal
10266,38,away,goal
10266,59,away,goal
10267,28,home,goal
10267,50,home,goal
10267,80,home,goal
